input1,input2,input3,input4,input5,input6,output1,output2,output3,output4,output5,output6,output7,output8,output9
-2.094395102,1.256637061,0.41887902,-1.256637061,0.41887902,1.256637061,-0.791769508,-0.582026917,0.185325965,-0.06570386,-0.220491503,-0.973173417,0.607275924,-0.782705669,0.136337034
-2.094395102,1.256637061,0.41887902,-1.256637061,1.256637061,-2.094395102,0.878337706,0.212708138,-0.428109942,0.476771956,-0.324583723,0.816905079,0.03480484,-0.921629348,-0.386507398
-2.094395102,1.256637061,0.41887902,-1.256637061,1.256637061,-1.256637061,0.90587033,0.212708138,0.366270656,-0.288056075,-0.324583723,0.900926803,0.310519956,-0.921629348,-0.232758893
-2.094395102,1.256637061,0.41887902,-1.256637061,1.256637061,-0.41887902,0.33395342,0.212708138,0.918275754,-0.862266228,-0.324583723,0.388770317,0.380751973,-0.921629348,0.0750152
-2.094395102,1.256637061,0.41887902,-1.256637061,1.256637061,0.41887902,-0.45895342,0.212708138,0.862622169,-0.865881373,-0.324583723,-0.380650568,0.199025641,-0.921629348,0.333148825
-2.094395102,1.256637061,0.41887902,-1.256637061,1.256637061,1.256637061,-0.948152981,0.212708138,0.236138035,-0.296509228,-0.324583723,-0.898180207,-0.114403677,-0.921629348,0.370824951
-2.094395102,1.256637061,0.41887902,-0.41887902,-2.094395102,-2.094395102,-0.559854711,0.182899853,0.808152428,0.517267677,0.839083783,0.168441547,-0.647299662,0.512333923,-0.564373191
-2.094395102,1.256637061,0.41887902,-0.41887902,-2.094395102,-1.256637061,-0.975190217,0.182899853,0.124706393,0.22094317,0.839083783,0.497114192,-0.013716999,0.512333923,-0.85867677
-2.094395102,1.256637061,0.41887902,-0.41887902,-2.094395102,-0.41887902,-0.745204532,0.182899853,-0.6412627,-0.221588002,0.839083783,0.496827095,0.628942735,0.512333923,-0.584760625
-2.094395102,1.256637061,0.41887902,-0.41887902,-2.094395102,0.41887902,-0.022088103,0.182899853,-0.982883391,-0.517485799,0.839083783,0.167770238,0.855406666,0.512333923,0.076114307
-2.094395102,1.256637061,0.41887902,-0.41887902,-2.094395102,1.256637061,0.71564488,0.182899853,-0.674092019,-0.47094317,0.839083783,-0.272306692,0.515814827,0.512333923,0.68662145
-2.094395102,1.256637061,0.41887902,-0.41887902,-1.256637061,-2.094395102,-0.422852203,-0.538215839,0.729053993,-0.126980094,0.831772729,0.540398171,-0.897258084,0.135933213,-0.420059629
-2.094395102,1.256637061,0.41887902,-0.41887902,-1.256637061,-1.256637061,-0.824736054,-0.538215839,0.173591914,-0.486560372,0.831772729,0.267232356,-0.288217706,0.135933213,-0.947867457
-2.094395102,1.256637061,0.41887902,-0.41887902,-1.256637061,-0.41887902,-0.680860068,-0.538215839,-0.496742668,-0.524164779,0.831772729,-0.182771474,0.511547507,0.135933213,-0.848434623
-2.094395102,1.256637061,0.41887902,-0.41887902,-1.256637061,0.41887902,-0.086432567,-0.538215839,-0.838363359,-0.214909021,0.831772729,-0.511828331,0.972801894,0.135933213,-0.187559691
-2.094395102,1.256637061,0.41887902,-0.41887902,-1.256637061,1.256637061,0.565190717,-0.538215839,-0.625206498,0.236560372,0.831772729,-0.502188528,0.790315535,0.135933213,0.597430764
-2.094395102,1.256637061,0.41887902,-0.41887902,-0.41887902,-2.094395102,0.132917662,-0.903173234,0.408180112,-0.553360731,0.274045397,0.786569146,-0.822268081,-0.330419777,-0.463355128
-2.094395102,1.256637061,0.41887902,-0.41887902,-0.41887902,-1.256637061,-0.214397663,-0.903173234,0.371902878,-0.954805392,0.274045397,0.115090326,-0.205864774,-0.330419777,-0.921109367
-2.094395102,1.256637061,0.41887902,-0.41887902,-0.41887902,-0.41887902,-0.419837738,-0.903173234,0.089523085,-0.724418291,0.274045397,-0.632548227,0.546767239,-0.330419777,-0.769329811
-2.094395102,1.256637061,0.41887902,-0.41887902,-0.41887902,0.41887902,-0.347454897,-0.903173234,-0.252097606,-0.014655509,0.274045397,-0.961605083,0.937582162,-0.330419777,-0.108454879
-2.094395102,1.256637061,0.41887902,-0.41887902,-0.41887902,1.256637061,-0.045147674,-0.903173234,-0.426895533,0.704805392,0.274045397,-0.654330558,0.707962603,-0.330419777,0.624188853
-2.094395102,1.256637061,0.41887902,-0.41887902,0.41887902,-2.094395102,0.739680407,-0.670465869,0.057865477,-0.479721627,-0.465028403,0.74405359,-0.471953446,-0.578121183,-0.665609376
-2.094395102,1.256637061,0.41887902,-0.41887902,0.41887902,-1.256637061,0.451940369,-0.670465869,0.588409229,-0.873935999,-0.465028403,0.141366385,0.178845668,-0.578121183,-0.796109367
-2.094395102,1.256637061,0.41887902,-0.41887902,0.41887902,-0.41887902,-0.134866141,-0.670465869,0.729579771,-0.689833022,-0.465028403,-0.55486844,0.711295667,-0.578121183,-0.399792911
-2.094395102,1.256637061,0.41887902,-0.41887902,0.41887902,0.41887902,-0.632426494,-0.670465869,0.38795908,-0.049240778,-0.465028403,-0.883925297,0.773053734,-0.578121183,0.261082021
-2.094395102,1.256637061,0.41887902,-0.41887902,0.41887902,1.256637061,-0.711485706,-0.670465869,-0.210389182,0.623935999,-0.465028403,-0.628054499,0.32325216,-0.578121183,0.749188853
-2.094395102,1.256637061,0.41887902,-0.41887902,1.256637061,-2.094395102,0.99591759,0.005914767,-0.090073129,0.045207365,-0.896374872,0.440985695,-0.078130962,-0.44325738,-0.892982894
-2.094395102,1.256637061,0.41887902,-0.41887902,1.256637061,-1.256637061,0.733336321,0.005914767,0.679840316,-0.297466605,-0.896374872,0.328672645,0.611335799,-0.44325738,-0.655584805
-2.094395102,1.256637061,0.41887902,-0.41887902,1.256637061,-0.41887902,-0.014522036,0.005914767,0.999877055,-0.443295386,-0.896374872,-0.001135842,0.896257949,-0.44325738,0.015639177
-2.094395102,1.256637061,0.41887902,-0.41887902,1.256637061,0.41887902,-0.752770599,0.005914767,0.658256364,-0.295778415,-0.896374872,-0.330192699,0.588091451,-0.44325738,0.676514109
-2.094395102,1.256637061,0.41887902,-0.41887902,1.256637061,1.256637061,-0.992881658,0.005914767,-0.118958095,0.047466605,-0.896374872,-0.440748239,-0.10923797,-0.44325738,0.889713415
-2.094395102,1.256637061,0.41887902,0.41887902,-2.094395102,-2.094395102,-0.346913026,0.535144119,0.770241601,0.11275918,0.839083783,-0.532187722,-0.931094367,-0.097771042,-0.351431507
-2.094395102,1.256637061,0.41887902,0.41887902,-2.094395102,-1.256637061,-0.804531184,0.535144119,0.257585609,0.47094317,0.839083783,-0.272306692,-0.361859232,-0.097771042,-0.927091538
-2.094395102,1.256637061,0.41887902,0.41887902,-2.094395102,-0.41887902,-0.729759852,0.535144119,-0.425524771,0.517485799,0.839083783,0.167770238,0.446832191,-0.097771042,-0.889259139
-2.094395102,1.256637061,0.41887902,0.41887902,-2.094395102,0.41887902,-0.17207812,0.535144119,-0.827048906,0.221588002,0.839083783,0.496827095,0.959837423,-0.097771042,-0.262969476
-2.094395102,1.256637061,0.41887902,0.41887902,-2.094395102,1.256637061,0.499474378,0.535144119,-0.6812827,-0.22094317,0.839083783,0.497114192,0.837681002,-0.097771042,0.537337289
-2.094395102,1.256637061,0.41887902,0.41887902,-1.256637061,-2.094395102,-0.494882116,-0.151386304,0.855671595,-0.531488591,0.831772729,-0.160231098,-0.687467504,-0.534075196,-0.492089541
-2.094395102,1.256637061,0.41887902,0.41887902,-1.256637061,-1.256637061,-0.967028688,-0.151386304,0.20478697,-0.236560372,0.831772729,-0.502188528,-0.094311751,-0.534075196,-0.840160091
-2.094395102,1.256637061,0.41887902,0.41887902,-1.256637061,-0.41887902,-0.799254869,-0.151386304,-0.581613137,0.214909021,0.831772729,-0.511828331,0.561253745,-0.534075196,-0.632264121
-2.094395102,1.256637061,0.41887902,0.41887902,-1.256637061,0.41887902,-0.102583102,-0.151386304,-0.983137271,0.524164779,0.831772729,-0.182771474,0.845415869,-0.534075196,-0.005974458
-2.094395102,1.256637061,0.41887902,0.41887902,-1.256637061,1.256637061,0.661971882,-0.151386304,-0.73408134,0.486560372,0.831772729,0.267232356,0.570133521,-0.534075196,0.624268735
-2.094395102,1.256637061,0.41887902,0.41887902,-0.41887902,-2.094395102,-0.152053936,-0.737738538,0.657739653,-0.957869228,0.274045397,0.085939877,-0.243651684,-0.616961077,-0.748326725
-2.094395102,1.256637061,0.41887902,0.41887902,-0.41887902,-1.256637061,-0.590539762,-0.737738538,0.327115637,-0.704805392,0.274045397,-0.654330558,0.393080334,-0.616961077,-0.681796803
-2.094395102,1.256637061,0.41887902,0.41887902,-0.41887902,-0.41887902,-0.638242522,-0.737738538,-0.219973483,0.014655509,0.274045397,-0.961605083,0.769695849,-0.616961077,-0.164095492
-2.094395102,1.256637061,0.41887902,0.41887902,-0.41887902,0.41887902,-0.26359545,-0.737738538,-0.621497618,0.724418291,0.274045397,-0.632548227,0.636973765,-0.616961077,0.462194171
-2.094395102,1.256637061,0.41887902,0.41887902,-0.41887902,1.256637061,0.285482956,-0.737738538,-0.611752672,0.954805392,0.274045397,0.115090326,0.082741435,-0.616961077,0.782632024
-2.094395102,1.256637061,0.41887902,0.41887902,0.41887902,-2.094395102,0.45470881,-0.835900566,0.307425018,-0.884230124,-0.465028403,0.043424321,0.106662951,-0.291579883,-0.950580973
-2.094395102,1.256637061,0.41887902,0.41887902,0.41887902,-1.256637061,0.07579827,-0.835900566,0.543621988,-0.623935999,-0.465028403,-0.628054499,0.777790776,-0.291579883,-0.556796803
-2.094395102,1.256637061,0.41887902,0.41887902,0.41887902,-0.41887902,-0.353270925,-0.835900566,0.420083203,0.049240778,-0.465028403,-0.883925297,0.934224277,-0.291579883,0.205441408
-2.094395102,1.256637061,0.41887902,0.41887902,0.41887902,0.41887902,-0.548567047,-0.835900566,0.018559069,0.689833022,-0.465028403,-0.55486844,0.472445337,-0.291579883,0.831731071
-2.094395102,1.256637061,0.41887902,0.41887902,0.41887902,1.256637061,-0.380855076,-0.835900566,-0.395246321,0.873935999,-0.465028403,0.141366385,-0.301969007,-0.291579883,0.907632024
-2.094395102,1.256637061,0.41887902,0.41887902,1.256637061,-2.094395102,0.923887678,-0.380914767,0.036544473,-0.359301132,-0.896374872,-0.259643574,0.131659619,0.226751029,-0.965012806
-2.094395102,1.256637061,0.41887902,0.41887902,1.256637061,-1.256637061,0.591043686,-0.380914767,0.711035372,-0.047466605,-0.896374872,-0.440748239,0.805241754,0.226751029,-0.54787744
-2.094395102,1.256637061,0.41887902,0.41887902,1.256637061,-0.41887902,-0.132916837,-0.380914767,0.915006587,0.295778415,-0.896374872,-0.330192699,0.945964187,0.226751029,0.231809679
-2.094395102,1.256637061,0.41887902,0.41887902,1.256637061,0.41887902,-0.768921134,-0.380914767,0.513482453,0.443295386,-0.896374872,-0.001135842,0.460705427,0.226751029,0.858099342
-2.094395102,1.256637061,0.41887902,0.41887902,1.256637061,1.256637061,-0.896100492,-0.380914767,-0.227832937,0.297466605,-0.896374872,0.328672645,-0.329419984,0.226751029,0.916551387
-2.094395102,1.256637061,0.41887902,1.256637061,-2.094395102,-2.094395102,-0.331862932,0.818234361,0.469424674,-0.418244344,0.318414767,-0.850696012,-0.845540456,-0.478648688,0.236551835
-2.094395102,1.256637061,0.41887902,1.256637061,-2.094395102,-1.256637061,-0.570910162,0.818234361,0.067484196,0.352330248,0.318414767,-0.880042858,-0.741569271,-0.478648688,-0.470074942
-2.094395102,1.256637061,0.41887902,1.256637061,-2.094395102,-0.41887902,-0.432163994,0.818234361,-0.379113192,0.889754249,0.318414767,-0.327031211,-0.146872935,-0.478648688,-0.865634897
-2.094395102,1.256637061,0.41887902,1.256637061,-2.094395102,0.41887902,-0.007438149,0.818234361,-0.574836676,0.838393352,0.318414767,0.442389673,0.545014918,-0.478648688,-0.688370665
-2.094395102,1.256637061,0.41887902,1.256637061,-2.094395102,1.256637061,0.422209808,0.818234361,-0.390168435,0.232235056,0.318414767,0.919064152,0.876245261,-0.478648688,-0.055584864
-2.094395102,1.256637061,0.41887902,1.256637061,-1.256637061,-2.094395102,-0.708856838,0.159499287,0.687082208,-0.641262033,0.25998158,-0.721936689,-0.293777105,-0.952349492,-0.082008884
-2.094395102,1.256637061,0.41887902,1.256637061,-1.256637061,-1.256637061,-0.984919393,0.159499287,-0.067035557,0.107415462,0.25998158,-0.959620496,-0.135630775,-0.952349492,-0.27319359
-2.094395102,1.256637061,0.41887902,1.256637061,-1.256637061,-0.41887902,-0.609222583,0.159499287,-0.776793294,0.785011979,0.25998158,-0.5622862,0.1122677,-0.952349492,-0.283595501
-2.094395102,1.256637061,0.41887902,1.256637061,-1.256637061,0.41887902,0.16962044,0.159499287,-0.972516778,0.943135621,0.25998158,0.207134685,0.285874283,-0.952349492,-0.106331269
-2.094395102,1.256637061,0.41887902,1.256637061,-1.256637061,1.256637061,0.836219039,0.159499287,-0.524688189,0.477149841,0.25998158,0.839486514,0.270306765,-0.952349492,0.141296488
-2.094395102,1.256637061,0.41887902,1.256637061,-0.41887902,-2.094395102,-0.537164767,-0.604782652,0.587955744,-0.752883429,0.029508497,-0.657492046,0.380290092,-0.795843699,-0.471181762
-2.094395102,1.256637061,0.41887902,1.256637061,-0.41887902,-1.256637061,-0.796369655,-0.604782652,-0.005772034,-0.015165534,0.029508497,-0.999449476,0.604620028,-0.795843699,-0.032671524
-2.094395102,1.256637061,0.41887902,1.256637061,-0.41887902,-0.41887902,-0.528585853,-0.604782652,-0.595680233,0.732587984,0.029508497,-0.680032422,0.42884944,-0.795843699,0.427458729
-2.094395102,1.256637061,0.41887902,1.256637061,-0.41887902,0.41887902,0.08898371,-0.604782652,-0.791403717,0.995559617,0.029508497,0.089388462,-0.030707457,-0.795843699,0.604722961
-2.094395102,1.256637061,0.41887902,1.256637061,-0.41887902,1.256637061,0.647669301,-0.604782652,-0.463424665,0.599730837,0.029508497,0.799657534,-0.469944038,-0.795843699,0.381818554
-2.094395102,1.256637061,0.41887902,1.256637061,0.41887902,-2.094395102,0.069597978,-0.968856452,0.237641109,-0.679244326,-0.220491503,-0.700007602,0.730604727,-0.112697261,-0.67343601
-2.094395102,1.256637061,0.41887902,1.256637061,0.41887902,-1.256637061,-0.130031623,-0.968856452,0.210734317,0.06570386,-0.220491503,-0.973173417,0.98933047,-0.112697261,0.092328476
-2.094395102,1.256637061,0.41887902,1.256637061,0.41887902,-0.41887902,-0.243614256,-0.968856452,0.044376453,0.767173253,-0.220491503,-0.602352635,0.593377868,-0.112697261,0.796995629
-2.094395102,1.256637061,0.41887902,1.256637061,0.41887902,0.41887902,-0.195987887,-0.968856452,-0.151347031,0.960974348,-0.220491503,0.167068249,-0.195235885,-0.112697261,0.974259861
-2.094395102,1.256637061,0.41887902,1.256637061,0.41887902,1.256637061,-0.018668731,-0.968856452,-0.246918314,0.518861443,-0.220491503,0.825933593,-0.85465448,-0.112697261,0.506818554
-2.094395102,1.256637061,0.41887902,1.256637061,1.256637061,-2.094395102,0.709912955,-0.691800359,-0.132044915,-0.469074573,-0.324583723,-0.821349165,0.525350017,0.645025325,-0.554932148
-2.094395102,1.256637061,0.41887902,1.256637061,1.256637061,-1.256637061,0.573152981,-0.691800359,0.439212845,0.296509228,-0.324583723,-0.898180207,0.76392273,0.645025325,0.019089062
-2.094395102,1.256637061,0.41887902,1.256637061,1.256637061,-0.41887902,0.057115449,-0.691800359,0.71982643,0.865881373,-0.324583723,-0.380650568,0.496978142,0.645025325,0.580478299
-2.094395102,1.256637061,0.41887902,1.256637061,1.256637061,0.41887902,-0.496717592,-0.691800359,0.524102946,0.862266228,-0.324583723,0.388770317,-0.098836159,0.645025325,0.757742531
-2.094395102,1.256637061,0.41887902,1.256637061,1.256637061,1.256637061,-0.721853335,-0.691800359,-0.018439786,0.288056075,-0.324583723,0.900926803,-0.62924674,0.645025325,0.433579139
-2.094395102,1.256637061,1.256637061,-2.094395102,-2.094395102,-2.094395102,-0.845968407,0.182899853,-0.500884316,-0.479503506,0.149990017,0.86462673,0.233267749,0.971622683,-0.039185695
-2.094395102,1.256637061,1.256637061,-2.094395102,-2.094395102,-1.256637061,-0.193833765,0.182899853,-0.96383407,-0.963393352,0.149990017,0.222207659,0.185207237,0.971622683,0.147131373
-2.094395102,1.256637061,1.256637061,-2.094395102,-2.094395102,-0.41887902,0.586568197,0.182899853,-0.788977435,-0.80976845,0.149990017,-0.567254839,0.014587912,0.971622683,0.236085904
-2.094395102,1.256637061,1.256637061,-2.094395102,-2.094395102,0.41887902,0.978815232,0.182899853,-0.092023829,-0.120288356,0.149990017,-0.981342808,-0.1656848,0.971622683,0.168813236
-2.094395102,1.256637061,1.256637061,-2.094395102,-2.094395102,1.256637061,0.723342262,0.182899853,0.665825514,0.648791209,0.149990017,-0.746038177,-0.236317453,0.971622683,-0.010169699
-2.094395102,1.256637061,1.256637061,-2.094395102,-1.256637061,-2.094395102,-0.825512746,-0.235951607,-0.512694398,-0.333169016,-0.529508497,0.780140473,-0.455551439,0.814829792,0.358504249
-2.094395102,1.256637061,1.256637061,-2.094395102,-1.256637061,-1.256637061,-0.171369655,-0.235951607,-0.956535039,-0.802690942,-0.529508497,0.274423038,-0.571243988,0.814829792,-0.098654529
-2.094395102,1.256637061,1.256637061,-2.094395102,-1.256637061,-0.41887902,0.596175383,-0.235951607,-0.767399343,-0.741041137,-0.529508497,-0.412890766,-0.308922233,0.814829792,-0.490529778
-2.094395102,1.256637061,1.256637061,-2.094395102,-1.256637061,0.41887902,0.969208046,-0.235951607,-0.070445737,-0.189015669,-0.529508497,-0.826978735,0.157825346,0.814829792,-0.557802447
-2.094395102,1.256637061,1.256637061,-2.094395102,-1.256637061,1.256637061,0.700878153,-0.235951607,0.673124546,0.488088799,-0.529508497,-0.693822799,0.520133771,0.814829792,-0.255955601
-2.094395102,1.256637061,1.256637061,-2.094395102,-0.41887902,-2.094395102,-0.542259852,-0.498664737,-0.676230532,0.202061085,-0.858610701,0.471125231,-0.815552311,0.118832423,0.566350849
-2.094395102,1.256637061,1.256637061,-2.094395102,-0.41887902,-1.256637061,0.139694558,-0.498664737,-0.855464149,-0.214909021,-0.858610701,0.465404961,-0.966591715,0.118832423,-0.227110793
-2.094395102,1.256637061,1.256637061,-2.094395102,-0.41887902,-0.41887902,0.72920766,-0.498664737,-0.468603957,-0.489665492,-0.858610701,0.151708177,-0.47799989,0.118832423,-0.870284414
-2.094395102,1.256637061,1.256637061,-2.094395102,-0.41887902,0.41887902,0.83617577,-0.498664737,0.228349649,-0.440391314,-0.858610701,-0.262379792,0.326903002,0.118832423,-0.937557082
-2.094395102,1.256637061,1.256637061,-2.094395102,-0.41887902,1.256637061,0.38981394,-0.498664737,0.774195436,-0.099693122,-0.858610701,-0.502840876,0.915481498,0.118832423,-0.384411864
-2.094395102,1.256637061,1.256637061,-2.094395102,0.41887902,-2.094395102,-0.183649151,-0.431392069,-0.883274517,0.772004279,-0.6195369,0.142068374,-0.608508326,-0.65580097,0.446813949
-2.094395102,1.256637061,1.256637061,-2.094395102,0.41887902,-1.256637061,0.533515619,-0.431392069,-0.727503929,0.410994314,-0.6195369,0.668773282,-0.739219019,-0.65580097,-0.153232925
-2.094395102,1.256637061,1.256637061,-2.094395102,0.41887902,-0.41887902,0.89763241,-0.431392069,-0.090315774,-0.22198653,-0.6195369,0.75292497,-0.380759815,-0.65580097,-0.651879629
-2.094395102,1.256637061,1.256637061,-2.094395102,0.41887902,0.41887902,0.667751019,-0.431392069,0.606637832,-0.708070276,-0.6195369,0.338837001,0.229662927,-0.65580097,-0.719152298
-2.094395102,1.256637061,1.256637061,-2.094395102,0.41887902,1.256637061,-0.004007122,-0.431392069,0.902155655,-0.725596457,-0.6195369,-0.299472554,0.688108803,-0.65580097,-0.310533997
-2.094395102,1.256637061,1.256637061,-2.094395102,1.256637061,-2.094395102,0.013012746,-0.078650536,-0.996817316,0.999507048,0.029508497,0.010719589,0.02857148,-0.996465424,0.078995751
-2.094395102,1.256637061,1.256637061,-2.094395102,1.256637061,-1.256637061,0.749486857,-0.078650536,-0.65733062,0.66083455,0.029508497,0.749951296,-0.039587232,-0.996465424,0.074091222
